"Var1";"Var2";"Freq"
"108";"(13,14]";"1997";6,25
"109";"(14,15]";"1997";1,5625
"110";"(15,16]";"1997";1,5625
"111";"(16,17]";"1997";0
"112";"(17,18]";"1997";0
"113";"(18,19]";"1997";0
"114";"(19,20]";"1997";0
"115";"(1,2]";"1998";45,3333333333333
"116";"(2,3]";"1998";25,3333333333333
"117";"(3,4]";"1998";1,77777777777778
"118";"(4,5]";"1998";0,888888888888889
"119";"(5,6]";"1998";0,888888888888889
"120";"(6,7]";"1998";1,33333333333333
"121";"(7,8]";"1998";0,444444444444444
"122";"(8,9]";"1998";0,888888888888889
"123";"(9,10]";"1998";1,33333333333333
"124";"(10,11]";"1998";4,88888888888889
"125";"(11,12]";"1998";4,88888888888889
"126";"(12,13]";"1998";4
"127";"(13,14]";"1998";3,55555555555556
"128";"(14,15]";"1998";1,77777777777778
"129";"(15,16]";"1998";0,888888888888889
"130";"(16,17]";"1998";1,77777777777778
"131";"(17,18]";"1998";0
"132";"(18,19]";"1998";0
"133";"(19,20]";"1998";0
"134";"(1,2]";"1999";32,7974276527331
"135";"(2,3]";"1999";50,9646302250804
"136";"(3,4]";"1999";7,07395498392283
"137";"(4,5]";"1999";3,37620578778135
"138";"(5,6]";"1999";2,41157556270096
"139";"(6,7]";"1999";1,28617363344051
"140";"(7,8]";"1999";0,321543408360129
"141";"(8,9]";"1999";0,160771704180064
"142";"(9,10]";"1999";0,321543408360129
"143";"(10,11]";"1999";0
"144";"(11,12]";"1999";0,321543408360129
"145";"(12,13]";"1999";0,160771704180064
"146";"(13,14]";"1999";0,321543408360129
"147";"(14,15]";"1999";0,321543408360129
"148";"(15,16]";"1999";0,160771704180064
"149";"(16,17]";"1999";0
"150";"(17,18]";"1999";0
"151";"(18,19]";"1999";0
"152";"(19,20]";"1999";0
"153";"(1,2]";"2000";4,70383275261324
"154";"(2,3]";"2000";11,8466898954704
"155";"(3,4]";"2000";27,0034843205575
"156";"(4,5]";"2000";27,8745644599303
"157";"(5,6]";"2000";13,9372822299652
"158";"(6,7]";"2000";4,00696864111498
"159";"(7,8]";"2000";4,52961672473868
"160";"(8,9]";"2000";1,91637630662021
"161";"(9,10]";"2000";1,56794425087108
"162";"(10,11]";"2000";0
"163";"(11,12]";"2000";0
"164";"(12,13]";"2000";1,04529616724739
"165";"(13,14]";"2000";0,696864111498258
"166";"(14,15]";"2000";0,348432055749129
"167";"(15,16]";"2000";0,174216027874564
"168";"(16,17]";"2000";0,174216027874564
"169";"(17,18]";"2000";0,174216027874564
"170";"(18,19]";"2000";0
"171";"(19,20]";"2000";0
"172";"(1,2]";"2001";7,28900255754476
"173";"(2,3]";"2001";5,37084398976982
"174";"(3,4]";"2001";10,230179028133
"175";"(4,5]";"2001";12,1483375959079
"176";"(5,6]";"2001";19,1815856777494
"177";"(6,7]";"2001";20,460358056266
"178";"(7,8]";"2001";14,0664961636829
"179";"(8,9]";"2001";5,88235294117647
"180";"(9,10]";"2001";2,55754475703325
"181";"(10,11]";"2001";1,27877237851662
"182";"(11,12]";"2001";0,255754475703325
"183";"(12,13]";"2001";0,255754475703325
"184";"(13,14]";"2001";0,255754475703325
"185";"(14,15]";"2001";0,51150895140665
"186";"(15,16]";"2001";0,255754475703325
"187";"(16,17]";"2001";0
"188";"(17,18]";"2001";0
"189";"(18,19]";"2001";0
"190";"(19,20]";"2001";0
"191";"(1,2]";"2002";5,91304347826087
"192";"(2,3]";"2002";3,47826086956522
"193";"(3,4]";"2002";6,95652173913043
"194";"(4,5]";"2002";14,0869565217391
"195";"(5,6]";"2002";17,5652173913043
"196";"(6,7]";"2002";20,695652173913
"197";"(7,8]";"2002";16,695652173913
"198";"(8,9]";"2002";8,52173913043478
"199";"(9,10]";"2002";2,43478260869565
"200";"(10,11]";"2002";1,73913043478261
"201";"(11,12]";"2002";0,173913043478261
"202";"(12,13]";"2002";0,347826086956522
"203";"(13,14]";"2002";0,695652173913043
"204";"(14,15]";"2002";0,521739130434783
"205";"(15,16]";"2002";0,173913043478261
"206";"(16,17]";"2002";0
"207";"(17,18]";"2002";0
"208";"(18,19]";"2002";0
"209";"(19,20]";"2002";0
"210";"(1,2]";"2003";24,6246246246246
"211";"(2,3]";"2003";1,5015015015015
"212";"(3,4]";"2003";1,95195195195195
"213";"(4,5]";"2003";4,35435435435435
"214";"(5,6]";"2003";6,15615615615616
"215";"(6,7]";"2003";14,1141141141141
"216";"(7,8]";"2003";18,4684684684685
"217";"(8,9]";"2003";18,4684684684685
"218";"(9,10]";"2003";6,45645645645646
"219";"(10,11]";"2003";2,55255255255255
"220";"(11,12]";"2003";0,15015015015015
"221";"(12,13]";"2003";0,45045045045045
"222";"(13,14]";"2003";0,45045045045045
"223";"(14,15]";"2003";0,15015015015015
"224";"(15,16]";"2003";0,15015015015015
"225";"(16,17]";"2003";0
"226";"(17,18]";"2003";0
"227";"(18,19]";"2003";0
"228";"(19,20]";"2003";0
"229";"(1,2]";"2004";37,037037037037
"230";"(2,3]";"2004";11,4114114114114
"231";"(3,4]";"2004";2,7027027027027
"232";"(4,5]";"2004";1,6016016016016
"233";"(5,6]";"2004";2,3023023023023
"234";"(6,7]";"2004";4,6046046046046
"235";"(7,8]";"2004";13,7137137137137
"236";"(8,9]";"2004";15,1151151151151
"237";"(9,10]";"2004";7,80780780780781
"238";"(10,11]";"2004";3,1031031031031
"239";"(11,12]";"2004";0,600600600600601
"240";"(12,13]";"2004";0
"241";"(13,14]";"2004";0
"242";"(14,15]";"2004";0
"243";"(15,16]";"2004";0
"244";"(16,17]";"2004";0
"245";"(17,18]";"2004";0
"246";"(18,19]";"2004";0
"247";"(19,20]";"2004";0
"248";"(1,2]";"2005";18,6858316221766
"249";"(2,3]";"2005";10,4722792607803
"250";"(3,4]";"2005";10,0616016427105
"251";"(4,5]";"2005";5,95482546201232
"252";"(5,6]";"2005";3,90143737166324
"253";"(6,7]";"2005";4,51745379876797
"254";"(7,8]";"2005";8,82956878850103
"255";"(8,9]";"2005";16,2217659137577
"256";"(9,10]";"2005";15,8110882956879
"257";"(10,11]";"2005";4,31211498973306
"258";"(11,12]";"2005";0,616016427104723
"259";"(12,13]";"2005";0,410677618069815
"260";"(13,14]";"2005";0,205338809034908
"261";"(14,15]";"2005";0
"262";"(15,16]";"2005";0
"263";"(16,17]";"2005";0
"264";"(17,18]";"2005";0
"265";"(18,19]";"2005";0
"266";"(19,20]";"2005";0
"267";"(1,2]";"2006";10,738255033557
"268";"(2,3]";"2006";6,3758389261745
"269";"(3,4]";"2006";4,36241610738255
"270";"(4,5]";"2006";6,3758389261745
"271";"(5,6]";"2006";7,04697986577181
"272";"(6,7]";"2006";8,38926174496644
"273";"(7,8]";"2006";9,73154362416107
"274";"(8,9]";"2006";7,71812080536913
"275";"(9,10]";"2006";13,758389261745
"276";"(10,11]";"2006";18,1208053691275
"277";"(11,12]";"2006";6,04026845637584
"278";"(12,13]";"2006";0,671140939597315
"279";"(13,14]";"2006";0,671140939597315
"280";"(14,15]";"2006";0
"281";"(15,16]";"2006";0
"282";"(16,17]";"2006";0
"283";"(17,18]";"2006";0
"284";"(18,19]";"2006";0
"285";"(19,20]";"2006";0
"286";"(1,2]";"2007";56,282722513089
"287";"(2,3]";"2007";5,75916230366492
"288";"(3,4]";"2007";3,66492146596859
"289";"(4,5]";"2007";2,4869109947644
"290";"(5,6]";"2007";1,70157068062827
"291";"(6,7]";"2007";3,40314136125654
"292";"(7,8]";"2007";5,49738219895288
"293";"(8,9]";"2007";4,05759162303665
"294";"(9,10]";"2007";4,45026178010471
"295";"(10,11]";"2007";6,15183246073298
"296";"(11,12]";"2007";4,05759162303665
"297";"(12,13]";"2007";1,57068062827225
"298";"(13,14]";"2007";0,392670157068063
"299";"(14,15]";"2007";0,523560209424084
"300";"(15,16]";"2007";0
"301";"(16,17]";"2007";0
"302";"(17,18]";"2007";0
"303";"(18,19]";"2007";0
"304";"(19,20]";"2007";0
"305";"(1,2]";"2008";32,2772277227723
"306";"(2,3]";"2008";11,0891089108911
"307";"(3,4]";"2008";10,6930693069307
"308";"(4,5]";"2008";5,74257425742574
"309";"(5,6]";"2008";4,55445544554455
"310";"(6,7]";"2008";3,16831683168317
"311";"(7,8]";"2008";2,37623762376238
"312";"(8,9]";"2008";2,57425742574257
"313";"(9,10]";"2008";5,14851485148515
"314";"(10,11]";"2008";7,12871287128713
"315";"(11,12]";"2008";7,12871287128713
"316";"(12,13]";"2008";5,54455445544555
"317";"(13,14]";"2008";2,17821782178218
"318";"(14,15]";"2008";0,396039603960396
"319";"(15,16]";"2008";0
"320";"(16,17]";"2008";0
"321";"(17,18]";"2008";0
"322";"(18,19]";"2008";0
"323";"(19,20]";"2008";0
"324";"(1,2]";"2009";30,8243727598566
"325";"(2,3]";"2009";16,1290322580645
"326";"(3,4]";"2009";10,3942652329749
"327";"(4,5]";"2009";6,45161290322581
"328";"(5,6]";"2009";8,06451612903226
"329";"(6,7]";"2009";4,12186379928315
"330";"(7,8]";"2009";4,83870967741935
"331";"(8,9]";"2009";2,68817204301075
"332";"(9,10]";"2009";1,7921146953405
"333";"(10,11]";"2009";3,40501792114695
"334";"(11,12]";"2009";4,83870967741935
"335";"(12,13]";"2009";4,3010752688172
"336";"(13,14]";"2009";1,7921146953405
"337";"(14,15]";"2009";0,17921146953405
"338";"(15,16]";"2009";0
"339";"(16,17]";"2009";0,17921146953405
"340";"(17,18]";"2009";0
"341";"(18,19]";"2009";0
"342";"(19,20]";"2009";0
"343";"(1,2]";"2010";19,2868719611021
"344";"(2,3]";"2010";16,5316045380875
"345";"(3,4]";"2010";12,3176661264182
"346";"(4,5]";"2010";8,26580226904376
"347";"(5,6]";"2010";4,70016207455429
"348";"(6,7]";"2010";5,67260940032415
"349";"(7,8]";"2010";6,645056726094
"350";"(8,9]";"2010";4,86223662884927
"351";"(9,10]";"2010";4,70016207455429
"352";"(10,11]";"2010";5,51053484602917
"353";"(11,12]";"2010";6,32090761750405
"354";"(12,13]";"2010";3,24149108589951
"355";"(13,14]";"2010";1,62074554294976
"356";"(14,15]";"2010";0,162074554294976
"357";"(15,16]";"2010";0,162074554294976
"358";"(16,17]";"2010";0
"359";"(17,18]";"2010";0
"360";"(18,19]";"2010";0
"361";"(19,20]";"2010";0
"362";"(1,2]";"2011";10,183299389002
"363";"(2,3]";"2011";3,66598778004073
"364";"(3,4]";"2011";7,94297352342159
"365";"(4,5]";"2011";6,72097759674134
"366";"(5,6]";"2011";9,16496945010183
"367";"(6,7]";"2011";6,72097759674134
"368";"(7,8]";"2011";8,14663951120163
"369";"(8,9]";"2011";11,6089613034623
"370";"(9,10]";"2011";10,183299389002
"371";"(10,11]";"2011";7,12830957230142
"372";"(11,12]";"2011";10,3869653767821
"373";"(12,13]";"2011";5,4989816700611
"374";"(13,14]";"2011";2,44399185336049
"375";"(14,15]";"2011";0,203665987780041
"376";"(15,16]";"2011";0
"377";"(16,17]";"2011";0
"378";"(17,18]";"2011";0
"379";"(18,19]";"2011";0
"380";"(19,20]";"2011";0
"381";"(1,2]";"2012";12,8205128205128
"382";"(2,3]";"2012";3,13390313390313
"383";"(3,4]";"2012";2,84900284900285
"384";"(4,5]";"2012";4,27350427350427
"385";"(5,6]";"2012";7,97720797720798
"386";"(6,7]";"2012";7,69230769230769
"387";"(7,8]";"2012";11,965811965812
"388";"(8,9]";"2012";15,0997150997151
"389";"(9,10]";"2012";11,3960113960114
"390";"(10,11]";"2012";8,26210826210826
"391";"(11,12]";"2012";7,97720797720798
"392";"(12,13]";"2012";4,55840455840456
"393";"(13,14]";"2012";1,99430199430199
"394";"(14,15]";"2012";0
"395";"(15,16]";"2012";0
"396";"(16,17]";"2012";0
"397";"(17,18]";"2012";0
"398";"(18,19]";"2012";0
"399";"(19,20]";"2012";0
